@BriannaHinrichs Tory tried to get signed by Drake and Drake ignored him for mad long. So Tory posted a blog saying fuck drake,1
@JKthaKID @WordOnRd @welcomeOVO @Drake @MegYuup so drakes ovo 10s r trash,1
Hell nah fuck drake his soft ass https://t.co/PnpHtKr1oW,1
When you listen to old drake you really realize how trash this man has become,1
@Drake youre fucking trash kid if i see u in my streets ur done,1
Drake is overrated https://t.co/o2q3fzqhTs,1
@GENEnius1 fuck drake n everybody born in October,1
Drake is overhyped to me. He is almost the definition of mediocre in every sense. Don't @ me,1
"Drake is pure trash. Boring, bites, hops on trends, cant rap. https://t.co/Jj9h1cpbJg",1
Beyonce has been grinding non-stop while not too long ago Drake was in a wheelchair. He not even close to being on the same lvl as her,1
"@Drake You took Popcaan off the original, your version alone sucked tbh. Don't be mad about the remakes, U should humble urself.",1
Wow fuck Drake https://t.co/ukWptd2Fcg,1
Fuck Drake ! We need a Future and Gucci EP #FreeBricks3 https://t.co/QZpmLIXsGZ,1
"nope, that sounds trash cause drake https://t.co/gZJc1kqTxd",1
The drake album shits garbage https://t.co/tTCFqa1Z6S,1
. @drake called out @torylanez and @Tyga for biting off his ghost writers. _____,1
assistant manager of the Fuck Drake Team,1
@DifferentDarian im one of Drake 235 ghostwriters,1
He even held my damn hand. So no. Fuck drake rn. Lmfao,1
just realized how annoying rap disses are man especially drake,1
the fuck Drake club https://t.co/jMF47WRO92,1
"Thank me later, take care were really good albums. Nothing was the same was OK. Drake doesn't care anyway hence why views was trash",1
@KDezurn @maybedeejay admit drake is trash and russel westbrook is a choker,1
Drake won't respond directly to Budden bc *insert whatever bs excuse he made* yet he via feature on a French track? _ #PureTRASH,1
I'm tryna go to a Chance the Rapper or a Kanye concert fuck drake,1
@StassDoll Drake is trash but he's already the most elite rapper out here,1
@torylanez #controlla made @Drake version sound like like trash..#djbuzzkill,1
@Andrew_Sosa21 Fuck drake,1
Fuck Drake and Views,1
Kanye would win easily drake is garbage and only important to basic bitches and pop https://t.co/NLkEnc5lZF,1
26. Drake is an overrated ass rapper,1
Drake really starting to annoy me with the indirect shots!!! If u real like u say u are then come DIRECT!,1
he been trash since he did that collab wit the yellow bone thot drake https://t.co/aL7WEBEoAT,1
Fuck drake but his music good,1
@Wxndyy___ @Drake sucks to suck,1
__Fuck drake bro https://t.co/J7QnpfKbeD,1
Drake says I'm assuming she's ugly right,1
41. Drake is becoming way too overrated I just can't.,1
Drake annoying as fuck now.,1
"@princess_boopie Drake is a wave riding, wannabe street, sell out of a nigga that is wack ASF. And all y'all really support his trash ass.",1
I'm hip WATTBA was lowkey trash fr too but people will hype anything with Drake on it https://t.co/YlZfEFEUTg,1
Drake is ugly,1
I'm about to start ghost writing for drake,1
Joe budden murdered drake 3 times back to back n drake fans silent as empty church,1
When Kalu thinks my life by the game is a trash song but likes drake _,1
@BrentBrewer14 @AvaBayes1 drake sucks,1
@uglytrashboy With drake _ girl no he's not my type,1
Drake sucks.,1
"@ChiIlTy @KingChvrles Kendrick could eat him alive if he wants to. But Drake only dropped garbage in 2016 anyways, so oh well",1
@Drake where you at tho bc I'm kinda annoyed rn ngl.. I mean I got work tomorrow __ #SummerSixteenTour,1
Drake so fucking ugly,1
The new Drake fucking sucks. Tyra Banks ugly &amp; Cake is disgusting.,1
@SelmaRae @LonghornNetwork @Drake @TexasWBB physically DRAKE IS FAT N LAME,1
Same ppl that was saying drake album sucked be tweeting every lyric,1
SHADEEEEE! lmfao . Drake better check that ugly ass tho https://t.co/w40pQr6mzt,1
@OfficiallyIce since drake and weeknd music been trash since take care. They might wanna get back to collaboration huh? Lol,1
I used to be a big fan of Drake now I can't stand his voice oml. don't @ me _,1
@The_AfroDude Drake is trash,1
"I wonder if Drake stopped using a ghost writer. Also, why does he jump on every wave from the south that's hot.",1
"Drake _, don't @ me. _",1
OH AND THAT SONG IS MISOGYNIST SEXIST BULLSHIT @djkhaled &amp; @Drake . Absolute fucking trash. Fight me.,1
What if Drake wasn't trash? https://t.co/rOHVKpWWyS,1
"I swear PND be ghost writing for Drake. I can hear drake singing this, sounds like his flow he got from Party https://t.co/GH3R3d5x3f",1
Drake being overrated is like Eminem bars being overrated _,1
Drake is my ghostwriter,1
Drake ugly . Don't @ me,1
@welcomeOVO he ghost wrote for drake you can tell,1
how do i get drake to let me ghost write his diss tracks,1
@PalmTreeStoney @wolftyla stfu drake ass nigga,1
Drake sucks ass,1
Drake is ugly &amp; he looks like a sloth,1
My biggest issue with drake is the fact he really thought Eminem needed a verse on forever smh! EM had trash can bars no debate,1
That track is trash.. And yes Joe could wash Drake lyrically. Easy. https://t.co/dYATJu400J,1
Drake is overrated. #SorryNotSorry,1
fuck drake and futures concert,1
"I don't care, guys. Drake is and will always be trash. How does anyone even find his music stimulating? He's such a poser.",1
"@Drake needs to hire a Nas level ghostwriter, because @JoeBudden plays no games",1
drake new songs so annoying to me __,1
"Childish Gambino &gt; Drake 
Dont @ me. (:",1
Ppl hate Drake for the same reason they love Jay (aside from the ghostwriting claim),1
@Drake said on @angiemartinez that if he got at anyone (@JoeBudden ) it'd be scathing.... We are waiting. Superugly? https://t.co/jdvZVsFrJ0,1
Drake and Joe Budden beef trash cuz Joe mad Drake stopped sharing hookah wit em and Drake not gonna make a diss song,1
Drake need to write his own diss track to budden stop all the trash talk and getting other people to write the track for you,1
drake is soooo annoying he should be on the bad girls club always tryna fight with the next dude _,1
Drake fans are so annoying,1
I now wish i would've shook his hand when i saw him last week ___ i been saying drake is a fraud long time ago https://t.co/SOahkQIRP8,1
#sorrynotsorry Drake is starting to sound the same in every song and it's becoming annoying,1
"Drake Radio sucks, fuck drake",1
fuck drake https://t.co/j538Zo3QVu,1
Just by the cover pic you know he murdered drake https://t.co/az3hEKvAER,1
@DailyRapFacts drake is overrated,1
Why drake got that double cup like he really sippin somethin_ fraudulent https://t.co/SqzbjCFqP7,1
Drake is so trash.,1
@Drake still a bitch Joe budden murdered u in one song . You are trash https://t.co/sAUOiAGUsX,1
Dear Drake stans. Trash talking every song released this year wont make views sound better,1
@UrbanDanie y'all use that irrelevant word for everything. Especially when y'all comes to y'all boy Drake lmaoooo,1
Drake &amp; Future are overplayed and overrated,1
Joe Budden murdered Drake! End of story. Stop making Drake seem unfadeable... He ain't even a rapper!!,1
Fuck Drake &amp; shit xd #word https://t.co/wVBR50UP41,1
Drake is trash_ https://t.co/93np2N7j8Z,1
"So Drake responded to Budden. In the form of some weak joke during one of his shows. 
TRASH!",1
"Niggas is suckin Drake off so much they said if u don't go platinum u not relevant ____ so every1 not named Drake, Jay, or Ye is irrelevant",1
@PhreshVisionAce @Mgon24 @DetroitEternal @Papizy Drake uses a ghostwriter...but claim to be the best rapper...,1
@JoeBudden fuck Drake he's irrelevant...he really thinks he can just come at Joe? (Don't worry Joe I gotchu) _,1
@Drake TRASH,1
Aubrey stans say @JoeBudden is irrelevant but Drake is taking time out while he's on stage to mention him...something isn't adding up.,1
Drake gotta put out raps now. This ain't a popularity contest. If you nice end that irrelevant rappers career. Drake ass tho,1
Tory n drake are Gna beef Lool drakes annoyed,1
Man this gotta be migos so bad on Hype like drake devolved into the most annoying,1
Drake annoying for this. https://t.co/GmKj7ZRONh,1
Drake trash and is pampered too because he's love able dude still ain't got a classic album to me,1
I think Joe Budden would fuck Drake up in a fist fight,1
Joe Budden annoying but he ain't do nothing but rap and you respond at a concert? Drake gay until he responds through raps.,1
@IamAkademiks when joe pull up on drake like birdman did on breakfast show you'll see the bitch in wheelchair jimmy #putsomerespekonit,1
drake and joe both annoy me when they doing shit other than making music,1
Fuck drake and Joe Budden.. yall lame af.. keeping up with these gay ass fake ass beefs .. both of them niggas gay,1
"@DoNotAtMe_ Drake stans are hilarious. There were no bars sent, and publicly he acknowledge Joe. So they can't say he's irrelevant anymore",1
"Drake stans now what y'all gotta say, I thought @JoeBudden was 2 irrelevant and wasn't on Drake radar... #NewExcuse https://t.co/ZtvqOyEQPt",1
Drake ghostwriters don't want no parts with Joey is all,1
Drake throwing more shots at Budden. Thought dude was irrelevant though lol. https://t.co/k9DsrJ1uIm,1
@WGCI murdered Drake and he has yet to respond to Joe on wax. To say u don't feel Budden make a hit? A diss is not to dance track,1
"@JoeBudden @Drake u may be #1 on the charts, but u can't whine &amp; ghost write your way to T5DOA. Real rap heads respect bars...not billboard",1
IF DRAKE WONT READY FOR WAR HE SHOULD HAVE IGNORED IT U CANT PLAY THE JOE IRRELEVANT CARD &amp; DRAKE REACTED TO A PODCAST LOL,1
That video weak bc it took Drake a day to respond to Meek but beating around the bush to respond to Joe. That's trash.,1
Guys. Drake is lame fr fr. One day we'll all accept this. Don't @ me with your opinion.,1
"#JoeBudden out here destroying #Drake...but the way the Drizzy Fans Go, it's all irrelevant.",1
Drake on stage talking trash to a group of people who don't truly like rap. They like the shit he does.,1
MTV just said Drakes One Dance has been at the top the same as Queen Bohemion Rhapsody. Ye cuz theyre the same quality. Fuck Drake,1
Because he murdered Drake in those verses https://t.co/G9v4Tt3BZA,1
"@SouthBeachSheed just like if drake put out some trash lol he got the Midas touch , mfs gone like it .",1
Why ruin a project by putting Drake trash ass on there. https://t.co/V6UdPHgOVr,1
Murdered Drake on his own shit ___ https://t.co/GN5b9ZRwNY,1
"drake is OVERRATED! tbh, he really is.. and his music has gotten worse too",1
Drake gonna respond at a concert but not on a track? He who we thought he was smh Hip Hop trash now,1
Drake ain't trash but Views was &lt;&lt;&lt;,1
I thought Drake would never mention Budden because he's irrelevant? _ https://t.co/PSHQi67Lza,1
One Dance and Controlla are weak as shit and Drake has been super weak for a while too. Don't @ me,1
"@OfficiallyIce Ayo, just curious. I thought Budden was irrelevant why would Drake mention him?",1
And If He Was That Irrelevant Drake Wouldnt Be Throwin Subs.. He Needa Stop Bein Scared And Get To The Bars lol https://t.co/kRzFwb5Jv9,1
@iHateBaconx he is irrelevant compared to Drake but if Drake makes him relevant by replying then Joe might wash him.,1
Drake is making too much money to put out garbage music omg.,1
"first, Drake is better than Hov. now, Tupac is considered overrated? nigga, i'm over this week.
i'm sleeping till Monday.",1
Drake doesn't care they said... Joe's irrelevant they said https://t.co/W6ook32eJC,1
You DJ's and bloggers TRASHED Meek for saying hes on tour &amp; has no time to reply but are now giving Drake that pass? Yall got no spine.,1
Drake going at Joe Budden and Tory Lanes. _ hopefully if he make another diss he use his Summer 16 ghost writer,1
Drake weak af. Don't @ me https://t.co/b8kLO2XYEj,1
I love drake but his intros to his songs annoy the fuck outta me,1
He did on No shopping but its trash @StuntPuller: @Tenth_Legion Im mad..cant lie,1
I'm starting to believe Drake has a ghost writer... This nigga just too cold with it,1
Yeah Fuck Drake https://t.co/nnrzH5kNnw,1
@Genius Pump it up jokes? He gonna be THAT predictable? Smh drake trash,1
omg annoying kids are gonna rediscover Gucci Mane....fuck u Drake,1
That Drake French record is hot garbage tho,1
Pusha will fuck Drake up https://t.co/67dFRIPBmr,1
He might be irrelevant but he stating FACTS lol an its disrespectful but drake should let it go? https://t.co/GD44i6K5Yf,1
Drake put out a trash album and trash restaurant in Toronto all in the same year so we can't let these Ls just slide,1
No bull shit Joe Budden murdered drake __,1
@AlexisGabriel96 Drake sucks,1
drake is even more annoying to hear all day while i'm on my period.,1
"Relistening to Take Care and Abels vocals are almost on the entire album, also Drake has a ghost writer. He's been a fraud since jump",1
"@IamAkademiks I respect the fact even though @Drake has ghost writers steals bars Ect.. He go's for other artist heads Chris,meek, joe __",1
Budden absolutely murdered drake. OVER ONE OF HIS OWN TRACKS TOO! Fuck drake,1
That Gucci and Drake probably gonna be trash tbh,1
@NICK_E_STEEZ Drake is trash already,1
@shakedraaaa because drake is drake lol Joe budden is lame. Go listen to afraid by Joe Budden. He murdered Drake ass,1
Drake lil thrusts he does on stage be super stiff. Don't @ me,1
@Ari_robledo33 @JoeBudden Joe murdered Drake in all his disses ! Lol,1
Drake reaching this gone be trash https://t.co/l8JFU9dSpS,1
@185___BIHHHH fr bruh fuck drake wit his dick riding ass it don't even make sense for them to do 1.... Ye n Guwop would be Mind blowing!!!,1
Drake don't even write his bars &amp; when he do they trash fuck that nigga https://t.co/QFlX4NMdMb,1
@MoyerM5 Drake is straight trash. K's first was _,1
drake talking trash on stage so im sure he got something coming,1
so why does Pnd write songs for drake trash ass drake is a vulture https://t.co/w3OJYenH03,1
worse i CYA believe is NOW when drake has become the most annoying rass on earth... RIHANNA CHOOSE FI START FUCK HIM.. UGHH,1
by Drake and Future is garbage.,1
@ovocoen @k6rti drake is overrated we know,1
drake annoying but that concert was lit,1
I lost all respect for drake this nigga some stole a whole verse from too short smh fucking fraud,1
drake is annoying and overrated,1
@ginay_rawr Drake is hot garbage. Fake ass rapper and a trash singer,1
Gucci mane and Drake with A joint EP. Strategic rap so trash to me. My god,1
How much are Drake tickets I'm tryna go even tho his last album sucked,1
"I went to a drake and lil wayne concert in dallas one time. Dont know why, they both trash.",1
Only annoying bitches think drake is a real nigga,1
"Drake is overrated. Half of his talent is the media, once the media back up moves he done look at Ross",1
"I'll never understand hip hop elitist who think Drake is trash just because of him not being as lyrical as, like a K.dot",1
Drake trash _ Views _ 200 millions streams don't mean shit https://t.co/CdpgN23o71,1
Y'all really hype for a Gucci and drake mixtape?? Y'all really like trash music,1
Tory Lanez is better than Drake Idc Idc lol don't @ me.,1
People who think Drake is overrated make me uncomfortable,1
Gonna be trash.... Omg I don't wanna hear Drake with sober Gucci https://t.co/yMMQ60koFn,1
Tory Lanez bodied Drake or his ghost writer on Controlla easily.,1
@torylanez bodied Drake or his ghost writer on Controlla easily.,1
Let's be honest here Drake hasn't dropped anything lyrically talented in like 3 years. #ViewsIsTrash,1
Everyone says @JoeBudden is irrelevant and drake won't respond but here he is talking shit. Won't hear a track tho. https://t.co/T1jkAsuQT0,1
When you talk shit about drake but you know damn well everyone listens to him even tho his shit might be trash https://t.co/pc6T9SzjNN,1
I swear bro you always have famous people always by your job but drake got a fat ass head https://t.co/K4rQxOWOnp,1
I will continue to say it Tory Lanez is a better artist then Drake and don't @ me if you haven't listened to his tapes,1
I like Drake tho....but views was fuckin garbage https://t.co/X5xcb4Lf0Q,1
Drake is overrated in my opinion. I really don't think he can sing,1
Just like with that Drake shit. It's been proven that he's a fucking fraud. But people dont care. Because they like HIM.,1
Fuck Drake for having the whole music industry doing this fake reggae/island shit,1
Fuck drake i work OT,1
Drake fans and Taylor Swift fans neck and neck for most annoying I swear,1
So i really love PND but his new single is trash __ like it sound like Drake got his Jamicans to help on this,1
Drake probably sitting with his ghost writers like the last supper trying to come back at Joe,1
Drake stans are trash.,1
"@JoeBudden @ricardo21121332 drake ain't shit, just a image backed by ghostwriters. Meanwhile Joe hard at work puttin ink to paper",1
Drake stans are trash.,1
"@JoeBudden @ricardo21121332 drake ain't shit, just a image backed by ghostwriters. Meanwhile Joe hard at work puttin ink to paper",1
FUCK DRAKE https://t.co/EZh8IYDGjL,1
@JoeBudden Drake fans making joe the most relevant irrelevant dude out right now. Hahahaha clowns.,1
Drake fans are fucking stupid. Views was trash. Don't even put him and Jay in the same sentence. Have some respect https://t.co/99N4nd3vzR,1
IF Drake does respond the people who gonna be most hype are the same people who said Joe too irrelevant to respond too _,1
Drake is a real culture vulture! Anybody that disagrees is blind. Im a fan of his music too so don't @ me with that bullshit,1
drake is overrated,1
I get annoyed by drake sometimes,1
jk drake is garbage,1
@roast_me_fam my marriage is sorted fuck drake,1
drake is annoying like shut the fuck up,1
Drake has a fat ass,1
Drake is trash and I don't even mess w Budden that hard... https://t.co/UR2RBjNnSP,1
Currently dreaming of a Degrassi reunion episode where Drake is forced to play innocent little Jimmy in a wheelchair again,1
"@TheCoveted713 listen man he can't be lyrical if he wants to,Niqqa got ghostwriters &amp; shit,pls don't mention drake &amp; lyricism in 1 sentence",1
If you think Drake the greatest you don't know Hip Hop @ all.... Don't @ me.,1
drake such trash,1
@Bernal_boxer Drake trash,1
Drake has y'all using as a fucking fad and it's ugly,1
"@Drake Liston here you bald cunt,Your music is trash,Your trash and so is your dad you faggot,You and lil monkey ruined hip hop.#CoonCunt",1
"Smh, Drake made Party do this record. Shit is trash.",1
@drakedominik pa fuck drake,1
drake is overrated lol. kendrick has much better music https://t.co/vWheJ3dzQn,1
My drivers Ed teacher said she doesn't like Rihanna or Drake bc their voices are annoying I'm..,1
"@richposlim Gucci is so in the pocket, it was dope. Drake sounded like garbage.",1
So now Drake proved every fan who said @JoeBudden was irrelevant wrong again. How's he irrelevant if Drake mentioned him at OVO fest lmao,1
It sucks that Iggy gets accused of having a ghostwriter but Drake gets away with having 90 co-writers on Views,1
I love drake don't get me wrong but I listened to his album through again and that junk was trash,1
DRAKE IS FUCKING OVERRATED DONT @ ME,1
Shit I would diss Drake too cuz Views was trash af lmao,1
Drake will talk trash in front of a crowd on stage. But he won't hop in the booth. The Pump It Up jokes are tired. Drake is scared to rap.,1
@__ImNotReal__ fr I thought he use to diss Dot and nobody like that fake trash nigga Drake lmao it's a shame how he changed,1
fuck drake oh my god when will everyone stop overhyping him he is pure garbage,1
Joe Budden Murdered Drake Gawddamn lmaoo,1
Drake shaking in them ugly ass gold Jordan's,1
Rip eazy e now we got trash ass rappers like gay drake and homo young thug,1
Drake and Tyga should leave the dancehall music alone and leave it all to Tory Lanez he makes dancehall music a lot better no offense.,1
Drake mad annoying with the exclusive album . I wanna be able to YouTube ur shit . Fuck u,1
"@theoryemcee this culture thing is overrated, drake suppose to play superman and save a culture?",1
@JoeBudden why ppl so mad ? Lol like drake is their kid ..drake throws shots on track and stage lol if he irrelevant move on,1
Idc what anybody says... Kendrick Lamar Duckworth is the best rapper in the game. Big Sean is better than drake rap wise. Top 3. Don't @ me.,1
That gucci drake ep about to be triple trash emojis.,1
@FowlerLauryn Fuck Drake,1
"Drake the most overrated, views was trash",1
@Simply__Zah you jersey you automatically biased. I trash Drake regularly so me caping just sounds stupid,1
Drake is a fake ass nigga. Calling @JoeBudden irrelevant but before he got the spotlight that was his favorite fucking rapper though.,1
Fuck drakes bitch ass @Drake,1
this party done proved that Drake is still trash,1
You @Drake can trash @JoeBudden in every sold out arena but real fans of this culture know you cant compete bar for bar with him.,1
Fuck drake I'm bringing real hip hop back,1
BIG RINGS IS SOOOOOO ANNOYING LIKE DRAKE ILU BUT OMG NO THAT SONG NO,1
i hope maybe one day ppl will say Jimmy instead of drake when they talk about degrassi bc it's annoying,1
@ovonoel tell that sorry fuck drake too start rapping because he losing this to joe budden where is his BARS at?,1
FUCK Drake,1
#MyFavorite3WordCombo Drake is overrated,1
@viewsfromnas Drake is Overrated get over it,1
Fuck drake __ https://t.co/ClJs5K5NYm,1
@WORLDSTAR better than fraud Drake,1
"Fuck drake atase. he thinks he the realest, let him keep on Nipple riding RiRi. Like he has never done covers Tf smh https://t.co/vHl8rhWf8e",1
"Drake needs to chill this mentality, always trying to it was funny at first, now it's just annoying https://t.co/P6RyOqaOsP",1
Drake is more annoying on Back On Road than those mixtape DJs that yell over the songs lol. Shut up an let Guwop rap. #AubreySoSensitive,1
Second time erasing a trash ass album 20 minutes after downloading it ...first time being @Drake views albun,1
@MassivexFlow @ogallenmikal @jbrxoxo fuck drake,1
This Joe Budden &amp; Drake beef may be more irrelevant than the Meek one honestly,1
@TheBlackGuyX That whole song was garbage. Drake cant even drop a diss track but wants to diss joe budden on stage while on tour ? smh,1
"@JoeBudden is killing Drake, yet all these drake fans think budden trash. Y'all don't know real hiphop",1
"Drake is trash, his music is garbage and he can't rap, hes hot tho https://t.co/ezcDks4XGn",1
"Drake is trash, his music is garbage and he can't rap, hes hot tho https://t.co/gmvdsjH2wb",1
Drake &amp; Gucci performed Believe it or not last night..... that's annoying!!,1
@MTVMusicUK @Drake damn what an ugly face.,1
@AskYaMainBitch I don't even like meek but he is better then drake both are trash,1
"drake played that really annoying bastard mammoth in the last ice age, I don't really know how to feel",1
i confirmed drake was trash after i heard dis https://t.co/BlyeIX2HyD,1
Daily reminder that Drake trash,1
@Drake is yall champ right? He's to big to respond huh?@JoeBudden is irrelevant huh? Fuck outta here i thought this was hip hop,1
"In other news, Joe Budden murdered Drake for the FOURTH time this month",1
Drake is trash though _ https://t.co/36SQ4qMiaG,1
Don't care for Budden or Drake they both annoying,1
Honestly the rap game is garbage now and I'm sick of DRAKE,1
Drake is overrated .,1
Drake washed up don't @ me,1
Drake stans are so annoyinggg https://t.co/lg8TDPEF7w,1
How can Joe Budden be irrelevant when he's bodying Drake just cuz you don't witness a murder doesn't mean it didn't happen,1
That Drake merch is beyond trash lmao,1
"I hope drake and future don't come.
Lmao don't @ me",1
I respect Drake &amp; Meek Mill for tryna bring that shit back even though both tracks was kinda some trash. A for effort though lol,1
"@JoeBudden he don't want none! I guess cuz u irrelevant tho right? Smh, Drake fans don't know. #justbecause",1
Kendrick Lamar buried alive verses &gt; Drake trash Views,1
"But nah, Drake isn't trash.... https://t.co/GhiH3Qoybs",1
Drake &amp; Future making stops to perform at Gucci show they ugly asses need to be here _,1
This is fire but drake is beyond trash even when he only Goes 4bars https://t.co/uGGlrnrCwx,1
@waifmu fuck drake,1
@irrdgaf fuck drake,1
@UglyJabooo5 @YoNuby nigga really said Drake &gt; Nas,1
I wish Drake would retire!! Lord he's so annoying,1
Drake was awesome 2009-2011. Guy gave up and became trash after Take Care. End of story.,1
This Drake &amp; Joe Beef Trash ... I'll rather see Waka &amp; The Game,1
all @Z100NewYork plays is either drake Rihanna or Sia it's so fucking annoying honestly like play other artists they aren't the only ones,1
If you really know Drake its so easy to tell which of his verses are ghostwritten,1
@TasteOfMillenia Drake ghost writer. He wrote that woes or whatever it's called song lol. He wrote a good amount of NWTS,1
drake shitting bricks after joe budden's forth diss cos none of his ghostwriters can write an actual diss track,1
Jay Z &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; Trash &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;_ Drake,1
Drake is like someone's annoying brother who is a clown most of the time but he got a lil swag so I tolerate him being around,1
literally murdered Drake __,1
"@slickbabydix sbth is way ahead of its time, today's generation listens to mindless trash like trap and drake",1
Drake annoying honestly,1
Fuck drake ole sensitive bitch ass how he wanna act like a thug when yo punk ass was on degrassi ole soft ass bitch_ https://t.co/Mll5wtUWZL,1
michael is such a drake trash,1
What if Views was trash because Drake didn't use as many ghostwriters #bringbackQuentin,1
"Ugly God &gt; Drake 
FUCKING @ ME YOU THOTS",1
Why drake featured gucci mane nigga gotta stay with his emotional ass trash songs,1
"@mamel_17 @_adrianaa18 @KCero_ if Drake can have a ghost writer, so can k cero",1
After listening 2 Views 1million times Ive officially come 2 the conclusion that its annoyingly mediocre compared 2 what I expect from Drake,1
Glad Drake stopped taking Kanye's advice about making videos b/c Best I Ever had and forward were trash concept wise.,1
@PARtyy_PEtE ___ although I think Joe Budden is extremely irrelevant. Everything he's saying is true. Drake needs to starting rapping again,1
Controlla is the most annoying song drake has ever made yo,1
Drake is disgustingly overrated,1
@BasedItachi_ drake is a bitch and a fraud,1
Hate drake all you want but you can not say that views is trash cmon man,1
@NorthlandTim Drake sucks,1
@GrizzyGriffin but fr Drake is annoying as shit. I'd go see Future though,1
One Dance is the only good Drake song don't @ me,1
@GrizzyGriffin Drake is mainly annoying cause of his fans. Future was only good before he went super popular,1
drake and guccis tape is gonna be so trash __ didnt wanna say it but drakes a culture vulture,1
@JessLee4842 fuck drake,1
@1Contelle ppl who dare call themselves U probably like Wayne tyga ad Drake too...ad Kodak 21 savage and Uzi all trash ur dismissed,1
@BestStanPolls no offense but bionic is a terrible name. And Drake 'views',1
"Drake is leading the bullshit parade on hip-hop right now. 
By him having a ghostwriter anybody can do whatever cuz there's no authenticity.",1
@ShuaFin @2uncoolPodcast he murdered drake,1
@champagnepapi drake trash tho,1
"@SweepTheLeg337 terrible. There are still good lyricists, some decent music, but Drake is garbage",1
Future better than Drake don't @ me,1
@Drake 9 is trash. Delete this.,1
Drake trash ass other than that nobody really __ https://t.co/NNB9YQTVBR,1
lol drake sucks now lol,1
Okay drake is cool but shit is overrated,1
Drake stans say Joe is irrelevant but still tune into his periscopes ___,1
Drake so overrated I'm actually starting to hate him,1
Sorry Kanye and drake but that album was gone be trash anyway but that Frank ocean album need to come now!!! https://t.co/z7mA7hitLx,1
Drake sucks @golloloks,1
Drake can't respond again until his ghostwriter writes something for him. It's in his contract.,1
"Y'all some groupies , Drake trash",1
@Harmotiix @Genius yes it's an factual opinion ;) but I was talking about that whole drake vs joe shit it's so irrelevant man,1
who wanna argue about music with me baby drake is trash j cole is trash logic is trash jay z is trash 90s rap is overrated trash,1
Benjamin Clementine has 10x better music than most anything else in my opinion fuck drake fuck designer fuck j cole fuck hip hop fuck rap,1
"Im honestly just wondering cause yall talked alot about Meek and Drake and that music was TRASH , then Joe hits yall with heat and now what?",1
HOW DRAKE GOT A MILLION HITS BUT ALL HIS ALBUMS TRASH________,1
@fuckingcooon FUCK MEEK FUCK DRAKE __,1
@Muthaphuckaa fuck drake,1
@JakeRubs 1. No one is more overrated than Drake when it come to anything. Yes OVERRATED and TERRIBLE,1
fucking drake is so fucking ugly,1
Drake is so annoying,1
Fuck drake @MattKimchii,1
Fuck Drake for making Fire &amp; Desire tho,1
i still think drake is overrated tho,1
man Drake is actually a buffoon lol deleting all his garbage,1
"J.Cole &gt;&gt;&gt;&gt; Drake
Don't @ Me",1
Fuck drake https://t.co/JyzVdYsu6a,1
@R___OrtizJr you are trashhhhhhh family dollar ass drake lollll,1
@ARKVALI A Drake fan talking about respect? You hv no problem paying dude to lie to u? How can u respect his craft? Drake is a fraud.,1
Drake is untalented and overrated don't @ me.,1
Kendrick is better than drake don't @ me,1
The second half of his one is wavy. with a 100 ghosts Drake could not have done this.,1
After Views anything else Drake make kinda irrelevant just stick to features now.,1
stfu drake https://t.co/Ok1UFLnmFX,1
@semihaziz14 @yasminkasapx @DailyLoud @ShackAndretti fuck drake guwops the legend homie,1
@BestRandomPolls drake has no flow what so ever so no fuck drake..,1
@IamAkademiks drake is gonna take his time and even if it's trash he's so big right now his fans don't give a shit,1
"Kendrick, drake loses beef and Cole trash https://t.co/eB2wKUz3Ym",1
Nothing made by Drake trash ass https://t.co/QyWFuRQCSt,1
@Bamanboi ... Drake is garbage.,1
Drake is overrated. I hope Eminem will release new stuff soon and end him.,1
If you think Drake is good your music opinion automatically trash to me,1
https://t.co/t3qxep5aZF uhhhhh fuck Drake @torylanez did wayyyyyyy better than Drake on Controlla ______,1
"@idolator @Drake thank god, let's move past the huge trash that was views and get back to good",1
Am i the only one who thinks drake is trash,1
Drake is the only man I know is kinda trash but I'll still love lol,1
I'm not a drake fan and I see his ghostwriters talking.... I guess only his fans ignore it,1
Thats voice discription goes same for me &amp; Drake sounds like when my daughter was younger always whinin/annoyin af! https://t.co/Dz3VMyeUro,1
drake trash but he that nigga rn .,1
Drake probably gonna have the shittiest song on Khaled album cuz For Free trash,1
@TexanAsFuck Drake used to be lyrical. _,1
Nah i assumed aubrey was talking about the gucci x drake tape not another if youre reading trash it's too late https://t.co/QgLKBXBdk6,1
Ricegum has the same ghostwriter as Drake https://t.co/VLqdB7rdvk,1
Drake is garbage lol,1
@patagoniapapy drake is trash. He needs to go back to degrassi,1
Drake gotta fat booty,1
@drake SEE THIS SHIT ??? I CANT SAVE YOU IF YOU DROP TRASH PT2 https://t.co/tN9ANBLcLm,1
Listening to the three songs out by @djkhaled in the Major album. Not hating but @Drake SUCKS____,1
one dance is ugly and overrated like drake https://t.co/fARVklS1eG,1
Fuck Drake y'all like a rapper that don't got his own creativity,1
Rappers wanna do work wit Beiber and Drake cuz they commercial..usually turns out to be trash but yall fall for it everytime so hey fuck it,1
@1ZZYB drake sucks live lol,1
Meet me outside you fat koala bear wearing leather and fur in the summer time ass hoe @Drake,1
